>	GMT_LONLAT										
>#	Data	from	the	full	resolution	GMT	shoreline,	borders,	and	rivers	database
>	Shore	Bin	#	18957,	Level	1					
-121.486945907	37.9172198062	0	0								
-121.491950866	37.9202716106	0	0								
-121.498893721	37.9230487526	0	0								
-121.502220188	37.9266651408	0	0								
-121.504722667	37.9300068666	0	0								
-121.507774472	37.9341725795	0	0								
-121.510276951	37.9391622797	0	0								
-121.511940185	37.9447165637	0	0								
-121.513328756	37.9499961852	0	0								
-121.513893339	37.956115053	0	0								
-121.51528191	37.961669337	0	0								
-121.516945144	37.967223621	0	0								
-121.518333715	37.9727779049	0	0								
-121.518059052	37.9794460975	0	0								
-121.516105898	37.9847257191	0	0								
-121.513328756	37.9894407568	0	0								
-121.509437705	37.9936064698	0	0								
-121.505836576	37.9974975204	0	0								
-121.500282292	38	0	0								
>	River	Bin	#								
-121.530006867	37.8186160067	0	0								
-121.532784009	37.8166628519	0	0								
-121.538887617	37.8141603723	0	0								
-121.544441901	37.8108339055	0	0								
-121.550560769	37.8097199969	0	0								
-121.557503624	37.808331426	0	0								
-121.564446479	37.8099946593	0	0								
-121.570550088	37.8122224765	0	0								
-121.575555047	37.8144502937	0	0								
-121.579995422	37.8180514229	0	0								
-121.584161135	37.8213931487	0	0								
-121.588326848	37.8249942779	0	0								
-121.589715419	37.8311131456	0	0								
-121.587777523	37.8358281834	0	0								
-121.585000381	37.8405584802	0	0								
-121.581383993	37.8444495308	0	0								
-121.577492943	37.8486152438	0	0								
-121.573052567	37.8516670481	0	0								
-121.568612192	37.8549935149	0	0								
-121.563881895	37.8583352407	0	0								
-121.55944152	37.8616617075	0	0								
-121.555001144	37.8647287709	0	0								
-121.552224002	37.8669413291	0	0								
-121.550270848	37.8694438087	0	0								
>	River	Bin	#								
-121	37.7455405509	0	0								
-121.000549325	37.7452811475	0	0								
>	River	Bin	#								
-121.530281529	37.8186160067	0	0								
-121.533058671	37.8166628519	0	0								
-121.538887617	37.8141603723	0	0								
-121.544441901	37.8108339055	0	0								
-121.550835431	37.8097199969	0	0								
-121.557778286	37.808331426	0	0								
-121.564446479	37.8099946593	0	0								
-121.570550088	37.8122224765	0	0								
-121.575555047	37.8144502937	0	0								
-121.579995422	37.8180514229	0	0								
-121.584161135	37.8213931487	0	0								
-121.588326848	37.8249942779	0	0								
-121.589715419	37.8311131456	0	0								
-121.588052186	37.8358281834	0	0								
-121.585000381	37.8405584802	0	0								
-121.581383993	37.8444495308	0	0								
-121.577492943	37.8486152438	0	0								
-121.573052567	37.8516670481	0	0								
-121.568612192	37.8549935149	0	0								
-121.563881895	37.8583352407	0	0								
-121.559716182	37.8616617075	0	0								
-121.555001144	37.8647287709	0	0								
-121.552224002	37.8669413291	0	0								
-121.550270848	37.8694438087	0	0								
>	River	Bin	#								
-121.59110399	37.8277714199	0	0								
-121.594445716	37.8230563821	0	0								
-121.599160754	37.8191653315	0	0								
-121.601937896	37.8152742809	0	0								
-121.605554284	37.8119478141	0	0								
-121.608331426	37.8072175174	0	0								
-121.611108568	37.8025024796	0	0								
-121.614999619	37.798611429	0	0								
-121.618890669	37.793057145	0	0								
-121.618051423	37.7869382773	0	0								
-121.614724956	37.7836118105	0	0								
-121.609719997	37.7805600061	0	0								
-121.604440375	37.7777828641	0	0								
-121.598611429	37.7750057221	0	0								
-121.59360647	37.7719386587	0	0								
-121.588326848	37.7691615167	0	0								
-121.583062486	37.7663843748	0	0								
-121.578881514	37.7627832456	0	0								
-121.574715801	37.7600061036	0	0								
-121.569726101	37.7563897154	0	0								
-121.56583505	37.7527733272	0	0								
-121.561104753	37.7494468605	0	0								
-121.55693904	37.7458304723	0	0								
-121.553063249	37.7416647593	0	0								
-121.54944686	37.7380483711	0	0								
-121.54555581	37.7338826581	0	0								
-121.542778668	37.7305561913	0	0								
-121.538612955	37.7269398032	0	0								
-121.534721904	37.723338674	0	0								
-121.529716945	37.719172961	0	0								
-121.525551232	37.716395819	0	0								
-121.520271611	37.713603418	0	0								
-121.514168002	37.7105516136	0	0								
-121.50888838	37.7077744717	0	0								
-121.503883421	37.7055619135	0	0								
-121.498603799	37.7033340963	0	0								
-121.493614099	37.7005569543	0	0								
-121.487495232	37.6983291371	0	0								
-121.481666285	37.6952773327	0	0								
-121.475562676	37.6930495155	0	0								
-121.469718471	37.6911116197	0	0								
-121.463614862	37.6888838025	0	0								
-121.457495995	37.6866712444	0	0								
-121.450827802	37.684992752	0	0								
-121.445563439	37.68221561	0	0								
-121.439719234	37.6800030518	0	0								
-121.434729534	37.6763866636	0	0								
-121.430273899	37.6736095216	0	0								
-121.426108186	37.6705577173	0	0								
-121.421942473	37.6672159915	0	0								
-121.416937514	37.6641641871	0	0								
-121.412497139	37.6608377203	0	0								
-121.407507439	37.6577706569	0	0								
-121.402777142	37.6549935149	0	0								
-121.396383612	37.6522163729	0	0								
-121.392217899	37.6491645686	0	0								
-121.386388952	37.6455634394	0	0								
-121.381948577	37.6427710384	0	0								
-121.376943618	37.6399938964	0	0								
-121.37222858	37.6372167544	0	0								
-121.366674296	37.6350041962	0	0								
-121.361669337	37.6319371328	0	0								
-121.355840391	37.6291599908	0	0								
-121.350560769	37.6261081865	0	0								
-121.346395056	37.6227817197	0	0								
-121.342229343	37.6191653315	0	0								
-121.338338293	37.6149996185	0	0								
-121.334996567	37.6113832303	0	0								
-121.331395438	37.6072175174	0	0								
-121.32916762	37.6030518044	0	0								
-121.325001907	37.5997253376	0	0								
-121.321660182	37.5955596246	0	0								
-121.317494469	37.5919432364	0	0								
-121.313603418	37.5877775235	0	0								
-121.310276951	37.5836118105	0	0								
-121.30499733	37.5805600061	0	0								
-121.299717708	37.5777828641	0	0								
-121.294163424	37.5755550469	0	0								
-121.28860914	37.5733272297	0	0								
-121.283054856	37.5711146715	0	0								
-121.278889143	37.5669489586	0	0								
-121.273609522	37.5638818952	0	0								
-121.269718471	37.5597161822	0	0								
-121.265003433	37.5569390402	0	0								
-121.26083772	37.553337911	0	0								
-121.256672007	37.5499961852	0	0								
-121.252780957	37.5463950561	0	0								
-121.249164569	37.5427786679	0	0								
-121.244998856	37.5394369421	0	0								
-121.241107805	37.5344472419	0	0								
-121.236942092	37.5316700999	0	0								
-121.232501717	37.5280537118	0	0								
-121.228336004	37.5244373236	0	0								
-121.224170291	37.5211108568	0	0								
-121.220004578	37.5174944686	0	0								
-121.215838865	37.5138933394	0	0								
-121.212497139	37.5105516136	0	0								
-121.209445335	37.5061112383	0	0								
-121.205279622	37.5013962005	0	0								
-121.201113909	37.4977798123	0	0								
-121.197772183	37.4944380865	0	0								
-121.19360647	37.4908369574	0	0								
-121.189440757	37.4872205692	0	0								
-121.185275044	37.483604181	0	0								
-121.182772564	37.479438468	0	0								
-121.179446098	37.475272755	0	0								
-121.176394293	37.471107042	0	0								
-121.17222858	37.4663920043	0	0								
-121.168886854	37.4627756161	0	0								
-121.16583505	37.4577706569	0	0								
-121.162493324	37.4538948653	0	0								
-121.160280766	37.4497291524	0	0								
-121.157778286	37.4455634394	0	0								
-121.154726482	37.4405584802	0	0								
-121.151384756	37.4363927672	0	0								
-121.148607614	37.4322270542	0	0								
-121.14555581	37.4272220951	0	0								
-121.14305333	37.4230563821	0	0								
-121.140825513	37.4183260853	0	0								
-121.138338293	37.4127718013	0	0								
-121.135271229	37.4080567636	0	0								
-121.133058671	37.4038910506	0	0								
-121.130556191	37.3988860914	0	0								
-121.127504387	37.3941710536	0	0								
-121.125825895	37.3891660945	0	0								
-121.124162661	37.3844510567	0	0								
-121.121385519	37.3797207599	0	0								
-121.119447623	37.3741664759	0	0								
-121.117494469	37.3691615167	0	0								
-121.115831235	37.3638818952	0	0								
-121.114442664	37.3583276112	0	0								
-121.112779431	37.3536125734	0	0								
-121.11139086	37.3480582895	0	0								
-121.110002289	37.3425040055	0	0								
-121.108613718	37.3369497215	0	0								
-121.110551614	37.3308308537	0	0								
-121.114168002	37.3263904784	0	0								
-121.116105898	37.3216601816	0	0								
-121.115556573	37.3155565728	0	0								
-121.112504768	37.3113908598	0	0								
-121.108339055	37.3063859007	0	0								
-121.10499733	37.3027847715	0	0								
-121.102784771	37.2986037995	0	0								
-121.100282292	37.2938887617	0	0								
-121.098329137	37.289173724	0	0								
-121.096940566	37.28221561	0	0								
-121.096391241	37.276661326	0	0								
-121.096391241	37.2705577173	0	0								
-121.096940566	37.2638895247	0	0								
-121.096391241	37.2577706569	0	0								
-121.095826658	37.2513923857	0	0								
-121.09500267	37.245273518	0	0								
-121.094438087	37.2399938964	0	0								
-121.093049516	37.2338902876	0	0								
-121.091660945	37.2283360037	0	0								
-121.089448386	37.2233310445	0	0								
-121.086106661	37.2177767605	0	0								
-121.083604181	37.2144502937	0	0								
-121.08221561	37.2097199969	0	0								
-121.078889143	37.204165713	0	0								
-121.076661326	37.2	0	0								
-121.073334859	37.1949950408	0	0								
-121.070283055	37.1908293278	0	0								
-121.066941329	37.1872281987	0	0								
-121.064438849	37.1824979019	0	0								
-121.062500954	37.1783321889	0	0								
-121.059174487	37.1719386587	0	0								
-121.05694667	37.168612192	0	0								
-121.054718853	37.1624933242	0	0								
-121.053055619	37.1583276112	0	0								
-121.050827802	37.153337911	0	0								
-121.050278477	37.1480582895	0	0								
-121.048615244	37.1416647593	0	0								
-121.04805066	37.1355611505	0	0								
-121.048340581	37.128892958	0	0								
-121.048615244	37.1227740902	0	0								
-121.048889906	37.1158312352	0	0								
-121.049439231	37.1091630426	0	0								
-121.050827802	37.1030594339	0	0								
-121.049164569	37.0975051499	0	0								
-121.048615244	37.0922255283	0	0								
-121.046112764	37.0872205692	0	0								
-121.04306096	37.0825055314	0	0								
-121.039719234	37.0783398184	0	0								
-121.035553521	37.0747234302	0	0								
-121.03166247	37.0719462882	0	0								
-121.024444953	37.0702830549	0	0								
-121.016937514	37.0691691463	0	0								
-121.009170672	37.0677805753	0	0								
-121.001388571	37.0666666667	0	0								
-121	37.0664988174	0	0								
>	River	Bin	#								
-121.001388571	37.6852826734	0	0								
-121.009994659	37.6830548562	0	0								
-121.018890669	37.6811169604	0	0								
-121.02777142	37.6786144808	0	0								
-121.036392767	37.6763866636	0	0								
-121.045563439	37.6744487678	0	0								
-121.054169528	37.6722209506	0	0								
-121.063050278	37.6702830549	0	0								
-121.071946288	37.6680552377	0	0								
-121.080827039	37.6661173419	0	0								
-121.089723049	37.6636148623	0	0								
-121.098329137	37.6613870451	0	0								
-121.107225147	37.6594491493	0	0								
-121.116105898	37.6572213321	0	0								
-121.125001907	37.6552834363	0	0								
-121.133882658	37.6527809567	0	0								
-121.142504005	37.6511177234	0	0								
-121.151384756	37.6486152438	0	0								
-121.160280766	37.6461127642	0	0								
-121.169161517	37.6444495308	0	0								
-121.178057527	37.6419470512	0	0								
-121.186663615	37.6402838178	0	0								
-121.195559625	37.6377813382	0	0								
-121.204440375	37.6361181048	0	0								
-121.213336385	37.6336156252	0	0								
-121.222217136	37.6311131456	0	0								
-121.231113146	37.6294499123	0	0								
-121.239719234	37.6269474327	0	0								
-121.248615244	37.6252841993	0	0								
-121.256672007	37.6227817197	0	0								
-121.263614862	37.6241702907	0	0								
-121.272495613	37.6244449531	0	0								
-121.279163806	37.6266727703	0	0								
-121.288059815	37.6269474327	0	0								
-121.295551995	37.6280613413	0	0								
-121.303608759	37.6283360037	0	0								
-121.311116197	37.6291599908	0	0								
-121.319996948	37.629999237	0	0								
-121.328618296	37.6302738994	0	0								
-121.336385138	37.631387808	0	0								
-121.344441901	37.631387808	0	0								
-121.353063249	37.6325017166	0	0								
-121.360830091	37.6333257038	0	0								
-121.368886854	37.63416495	0	0								
-121.377492943	37.6344396124	0	0								
-121.385000381	37.63416495	0	0								
-121.393057145	37.6350041962	0	0								
-121.401663233	37.6352788586	0	0								
-121.40889601	37.63416495	0	0								
-121.416662852	37.6330510414	0	0								
-121.423605707	37.6316624704	0	0								
-121.428885328	37.629999237	0	0								
-121.436118105	37.6288853285	0	0								
-121.442221714	37.6269474327	0	0								
-121.448340581	37.6249942779	0	0								
-121.45444419	37.6230563821	0	0								
-121.461661707	37.6219424735	0	0								
-121.468604562	37.6216678111	0	0								
-121.478339818	37.6205539025	0	0								
-121.484443427	37.6205539025	0	0								
-121.492225528	37.6194399939	0	0								
-121.50000763	37.6191653315	0	0								
-121.508049134	37.6191653315	0	0								
-121.515831235	37.6188906691	0	0								
-121.525551232	37.6191653315	0	0								
-121.533333333	37.6194399939	0	0								
-121.541115435	37.6208285649	0	0								
-121.548058289	37.6216678111	0	0								
-121.55693904	37.6219424735	0	0								
-121.564446479	37.6216678111	0	0								
-121.571663996	37.6202792401	0	0								
-121.579446098	37.6200045777	0	0								
-121.586388952	37.6188906691	0	0								
-121.59360647	37.6169375143	0	0								
-121.600549325	37.6158388647	0	0								
-121.606668193	37.6138857099	0	0								
-121.613611048	37.6127718013	0	0								
-121.620828565	37.6122224765	0	0								
-121.62777142	37.6111085679	0	0								
-121.634729534	37.6091706722	0	0								
-121.641947051	37.6080567636	0	0								
-121.648889906	37.6061036088	0	0								
-121.654993515	37.6058289464	0	0								
-121.661661707	37.6038910506	0	0								
-121.6683299	37.6019378958	0	0								
-121.674448768	37.6008392462	0	0								
-121.680552377	37.5988860914	0	0								
-121.688059815	37.597222858	0	0								
-121.69500267	37.5966735332	0	0								
-121.701670863	37.5955596246	0	0								
-121.709727626	37.5941710536	0	0								
-121.715831235	37.5924925612	0	0								
-121.72277409	37.5911039902	0	0								
-121.730281529	37.5894407568	0	0								
-121.736110475	37.5888914321	0	0								
-121.743892576	37.5877775235	0	0								
-121.749996185	37.5858396277	0	0								
-121.757503624	37.5847257191	0	0								
-121.764171817	37.5827725643	0	0								
-121.770275425	37.5822232395	0	0								
-121.777492943	37.5805600061	0	0								
-121.784725719	37.5799954223	0	0								
-121.790829328	37.5780575265	0	0								
-121.79749752	37.5761043717	0	0								
-121.805004959	37.5750057221	0	0								
-121.811108568	37.5738918135	0	0								
